Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Num_Platforms,Exclusive
15300,Let's Play Flight Attendant,DS,2010,Simulation,Deep Silver,0.02,0.0,0.0,0.0,0.02,1,1
15301,Darksiders,PS3,2010,Action,THQ,0.01,0.01,0.0,0.0,0.02,3,0
15302,Tale of a Hero,PC,2010,Adventure,Daedalic,0.0,0.02,0.0,0.01,0.02,1,1
15303,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15304,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15305,Triple Crown Championship Snowboarding,Wii,2010,Sports,Destineer,0.02,0.0,0.0,0.0,0.02,1,1
15306,Mind over Matter,DS,2010,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02,1,1
15307,Dragon's Lair,DS,2010,Platform,Destineer,0.02,0.0,0.0,0.0,0.02,1,1
15308,Thomas & Friends: Hero of the Rails,Wii,2010,Misc,Unknown,0.0,0.02,0.0,0.0,0.02,2,0
15309,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15310,Ore no Yome: Anata Dake no Hanayome,X360,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15311,Tsuyo Kiss 2 Portable,PSP,2010,Adventure,NetRevo,0.0,0.0,0.02,0.0,0.02,1,1
15312,T.A.C. Heroes : Big Red One,DS,2010,Strategy,Storm City Games,0.02,0.0,0.0,0.0,0.02,1,1
15313,Nisenochigiri,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15314,Livly Garden,DS,2010,Simulation,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,1,1
15315,Jinguuji Saburou DS: Akai Chou,DS,2010,Adventure,Arc System Works,0.0,0.0,0.02,0.0,0.02,1,1
15316,Princess Isabella: A Witch's Curse,Wii,2010,Adventure,Destineer,0.02,0.0,0.0,0.0,0.02,2,0
15317,Kawaii Koinu DS 3,DS,2010,Simulation,MTO,0.0,0.0,0.02,0.0,0.02,1,1
15318,Chevrolet Camaro: Wild Ride,DS,2010,Racing,Storm City Games,0.02,0.0,0.0,0.0,0.02,2,0
15319,Uta no * Prince-Sama,PSP,2010,Adventure,Broccoli,0.0,0.0,0.02,0.0,0.02,1,1
15320,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,2010,Action,Russel,0.0,0.0,0.02,0.0,0.02,1,1
15321,Maximum Racing: Crash Car Racer,Wii,2010,Racing,Nordic Games,0.01,0.01,0.0,0.0,0.02,1,1
15322,Pastel Chime Continue,PSP,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,1,1
15323,Mount & Blade: Warband,PC,2010,Role-Playing,Paradox Interactive,0.01,0.01,0.0,0.0,0.02,1,1
15324,Horrid Henry: Missions of Mischief,Wii,2010,Adventure,SouthPeak Games,0.0,0.02,0.0,0.0,0.02,2,0
15325,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15326,Kazoku Keikaku,PSP,2010,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02,1,1
15327,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,2010,Misc,Karin Entertainment,0.0,0.0,0.02,0.0,0.02,1,1
15328,Seitokai no Ichizon: DS-suru Seitokai,DS,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,1,1
15329,Winter Blast: 9 Snow & Ice Games,Wii,2010,Sports,Destineer,0.02,0.0,0.0,0.0,0.02,1,1
15330,Wild West Shootout,Wii,2010,Shooter,Unknown,0.01,0.01,0.0,0.0,0.02,1,1
15331,Miyako,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15332,Motto NUGA-CEL!,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15333,11eyes: CrossOver,PSP,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,2,0
15334,Blood Bowl: Legendary Edition,PC,2010,Sports,Focus Home Interactive,0.0,0.01,0.0,0.0,0.02,1,1
15335,Tantei Opera: Milky Holmes,PSP,2010,Adventure,Unknown,0.0,0.0,0.02,0.0,0.02,1,1
15336,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,1,1
15337,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,Square Enix,0.0,0.0,0.02,0.0,0.02,1,1
15338,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,1,1
15339,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,1,1
15340,Ketsui: Kizuna Jigoku Tachi Extra,X360,2010,Shooter,5pb,0.0,0.0,0.02,0.0,0.02,1,1
15341,Emergency 2012,DS,2010,Simulation,Rondomedia,0.0,0.02,0.0,0.0,0.02,2,0
15342,James Bond 007: Blood Stone,PC,2010,Shooter,Activision,0.02,0.0,0.0,0.0,0.02,4,0
15343,Koisuru Otome to Shugo no Tate Portable,PSP,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15344,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,2010,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,1,1
15345,Dancing on Ice,DS,2010,Sports,Ghostlight,0.0,0.02,0.0,0.0,0.02,2,0
15346,Rock Blast,Wii,2010,Puzzle,UFO Interactive,0.02,0.0,0.0,0.0,0.02,2,0
15347,Canada Hunt,Wii,2010,Sports,Virtual Play Games,0.02,0.0,0.0,0.0,0.02,1,1
15348,Bejeweled Blitz,PC,2010,Puzzle,Mastertronic,0.0,0.01,0.0,0.0,0.02,1,1
15349,Tegami Bachi: Kokoro Tsumugu Mono e,PSP,2010,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,1,1
15350,Pirates PlundArrr,Wii,2010,Action,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02,1,1
15351,Mechanic Master 2,DS,2010,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.0,0.02,1,1
15352,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,2010,Adventure,Russel,0.0,0.0,0.02,0.0,0.02,1,1
15353,Ginga Tetsudou 999 DS,DS,2010,Adventure,Culture Brain,0.0,0.0,0.02,0.0,0.02,1,1
15354,Marvel Superheroes 3D: Grandmaster's Challenge,Wii,2010,Action,Neko Entertainment,0.0,0.01,0.0,0.0,0.02,1,1
15355,Suzunone Seven: Rebirth Knot,PS2,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15356,Vitamin X Evolution Plus,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,1,1
15357,Disciples III: Renaissance,PC,2010,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,1,1
15358,Memories Off: Yubikiri no Kioku,X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,1,1
15359,Elven Legacy Collection,PC,2010,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,1,1
15360,Cross + Channel,PSP,2010,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02,1,1
15361,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,2010,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,1,1
15362,Puzzle Chronicles,DS,2010,Puzzle,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,2,0
15363,Strike Witches: Shirogane no Tsubasa,X360,2010,Strategy,CyberFront,0.0,0.0,0.02,0.0,0.02,2,0
15364,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,2010,Action,Hudson Soft,0.0,0.0,0.02,0.0,0.02,1,1
15365,Moujuutsukai to Oujisama,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15366,Yoake Yori Ruriiro na Portable,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,1,1
15367,Dark Void,PC,2010,Action,Capcom,0.0,0.01,0.0,0.0,0.02,3,0
15368,Achtung Panzer: Kharkov 1943,PC,2010,Strategy,Mamba Games,0.0,0.01,0.0,0.0,0.02,1,1
15369,Command & Conquer 4: Tiberian Twilight,PC,2010,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.02,1,1
15370,Winter Sports 3: The Great Tournament,X360,2010,Sports,Tradewest,0.0,0.01,0.0,0.0,0.02,3,0
15371,I Love Horses: Rider's Paradise,Wii,2010,Simulation,Destineer,0.02,0.0,0.0,0.0,0.02,1,1
15372,Battle Spirits: Hero's Soul,PSP,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,1,1
15373,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,2010,Misc,Alchemist,0.0,0.0,0.02,0.0,0.02,1,1
15374,Otona no Renai Shousetsu: Harlequin Selection,DS,2010,Misc,Nintendo,0.0,0.0,0.02,0.0,0.02,1,1
15375,W.L.O. Sekai Renai Kikousen,X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,1,1
15376,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,2010,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,1,1
15377,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,1,1
15378,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,2010,Misc,Paon,0.0,0.0,0.02,0.0,0.02,1,1
15379,GTI Club: Supermini Festa!,Wii,2010,Racing,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,1,1
15380,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,1,1
15381,Magic Encyclopedia: Moonlight,DS,2010,Misc,Foreign Media Games,0.0,0.01,0.0,0.0,0.02,1,1
15382,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,DS,2010,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,1,1
15383,Narcissus: Moshimo Ashita ga Runara,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,1,1
15384,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,1,1
15385,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02,1,1
15386,Scared Rider Xechs,PS2,2010,Adventure,RED Entertainment,0.0,0.0,0.02,0.0,0.02,1,1
15387,Misshitsu no Sacrifice,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,1,1
16066,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,1,1
16067,Wand of Fortune: Mirai e no Prologue Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16068,Secret Game Portable,PSP,2010,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,1,1
16069,Rise of Flight: Iron Cross Edition,PC,2010,Simulation,Aerosoft,0.01,0.0,0.0,0.0,0.01,1,1
16070,Wand of Fortune Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16071,Himawari: Pebble in the Sky Portable,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,1,1
16072,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Misc,Hackberry,0.0,0.0,0.01,0.0,0.01,1,1
16073,Sakura Sakura: Haru Urara,PSP,2010,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,1,1
16074,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010,Adventure,FuRyu,0.0,0.0,0.01,0.0,0.01,1,1
16075,Honda ATV Fever,DS,2010,Racing,Storm City Games,0.01,0.0,0.0,0.0,0.01,2,0
16076,Kana: Imouto,PSP,2010,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01,1,1
16077,Last Escort: Club Katze,PS2,2010,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,2,0
16078,Tears to Tiara: Kakan no Daichi Portable,PSP,2010,Adventure,Aqua Plus,0.0,0.0,0.01,0.0,0.01,1,1
16079,Games Around the World,DS,2010,Misc,Zoo Games,0.01,0.0,0.0,0.0,0.01,1,1
16080,BlazBlue: Calamity Trigger,PC,2010,Fighting,PQube,0.0,0.01,0.0,0.0,0.01,3,0
16081,Pet Shop Monogatari DS 2,DS,2010,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,1,1
16082,Minna no Conveni,DS,2010,Simulation,Taito,0.0,0.0,0.01,0.0,0.01,1,1
16083,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,1,1
16084,Monkey Madness: Island Escape,DS,2010,Action,Storm City Games,0.01,0.0,0.0,0.0,0.01,1,1
16085,Satisfashion,Wii,2010,Misc,Destineer,0.01,0.0,0.0,0.0,0.01,2,0
16086,Densetsu no Yuusha no Densetsu: Legendary Saga,PSP,2010,Role-Playing,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,1,1
16087,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16088,No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01,1,1
16089,"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16090,Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,2010,Strategy,System Soft,0.0,0.0,0.01,0.0,0.01,1,1
16091,The Ultimate Battle of the Sexes,Wii,2010,Misc,DTP Entertainment,0.01,0.01,0.0,0.0,0.01,1,1
16092,ef - a fairy tale of the two.,PS2,2010,Adventure,Comfort,0.0,0.0,0.01,0.0,0.01,1,1
16093,FairlyLife: MiracleDays,PSP,2010,Adventure,Piacci,0.0,0.0,0.01,0.0,0.01,1,1
16094,Moe Moe 2-Ji Daisenryaku 2,PSP,2010,Strategy,System Soft,0.0,0.0,0.01,0.0,0.01,1,1
16095,Wedding Planner: Dream Weddings Guaranteed,DS,2010,Simulation,DTP Entertainment,0.0,0.01,0.0,0.0,0.01,1,1
16096,The Eye of Judgment: Legends,PSP,2010,Strategy,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,1,1
16097,Ishin Renka: Ryouma Gaiden,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.01,0.0,0.01,1,1
16098,Tropico 3: Gold Edition,PC,2010,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,1,1
16099,Survivor,Wii,2010,Adventure,Valcon Games,0.01,0.0,0.0,0.0,0.01,1,1
16100,S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16101,Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,0.0,0.0,0.01,0.0,0.01,1,1
16102,John Daly's ProStroke Golf,X360,2010,Sports,O-Games,0.01,0.0,0.0,0.0,0.01,2,0
16103,Wand of Fortune: Mirai e no Prologue,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,1,1
16104,Tenjin Ranman: Happy GO Lucky!!,PSP,2010,Adventure,Russel,0.0,0.0,0.01,0.0,0.01,1,1
16105,The Cages: Pro Style Batting Practice,Wii,2010,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,1,1
16106,Ishin no Arashi: Shippuu Ryuumeden,DS,2010,Strategy,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,1,1
16107,Slotter Mania P: Tetsuya Shinjuku vs Ueno,PSP,2010,Misc,Dorart,0.0,0.0,0.01,0.0,0.01,1,1
16108,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PC,2010,Shooter,Activision,0.01,0.0,0.0,0.0,0.01,3,0
16109,Know How 2,DS,2010,Puzzle,7G//AMES,0.0,0.01,0.0,0.0,0.01,1,1
30,Call of Duty: Modern Warfare 3,X360,2011,Shooter,Activision,9.03,4.28,0.13,1.32,14.76,4,0
38,Call of Duty: Modern Warfare 3,PS3,2011,Shooter,Activision,5.54,5.82,0.49,1.62,13.46,4,0
43,Mario Kart 7,3DS,2011,Racing,Nintendo,4.74,3.91,2.67,0.89,12.21,1,1
54,Super Mario 3D Land,3DS,2011,Platform,Nintendo,4.89,2.99,2.13,0.78,10.79,1,1
61,Just Dance 3,Wii,2011,Misc,Ubisoft,6.05,3.15,0.0,1.07,10.26,3,0
76,The Elder Scrolls V: Skyrim,X360,2011,Role-Playing,Bethesda Softworks,5.03,2.86,0.1,0.85,8.84,3,0
100,Battlefield 3,X360,2011,Shooter,Electronic Arts,4.46,2.13,0.06,0.69,7.34,3,0
104,Battlefield 3,PS3,2011,Shooter,Electronic Arts,2.85,2.93,0.35,1.1,7.23,3,0
116,Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,2.77,2.8,0.19,1.06,6.83,1,1
122,FIFA 12,PS3,2011,Sports,Electronic Arts,0.84,4.32,0.11,1.42,6.69,7,0
127,The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56,3,0
141,Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,1,1
160,Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,4,0
222,Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.31,0.04,0.41,4.76,4,0
228,Forza Motorsport 4,X360,2011,Racing,Microsoft Game Studios,2.08,2.04,0.06,0.47,4.64,1,1
264,Assassin's Creed: Revelations,PS3,2011,Action,Ubisoft,1.41,2.02,0.1,0.72,4.24,3,0
269,The Legend of Zelda: Ocarina of Time,3DS,2011,Action,Nintendo,2.03,1.27,0.62,0.3,4.21,2,0
274,Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,2.25,1.47,0.04,0.43,4.19,3,0
275,FIFA 12,X360,2011,Sports,Electronic Arts,0.84,2.79,0.02,0.53,4.19,7,0
286,The Legend of Zelda: Skyward Sword,Wii,2011,Action,Nintendo,2.14,1.2,0.37,0.4,4.1,1,1
310,The Elder Scrolls V: Skyrim,PC,2011,Role-Playing,Bethesda Softworks,1.15,2.09,0.0,0.64,3.88,3,0
321,Nintendogs + cats,3DS,2011,Simulation,Nintendo,1.44,1.37,0.73,0.27,3.81,1,1
324,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,1.14,1.91,0.27,0.46,3.78,2,0
388,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,1.82,1.07,0.06,0.47,3.42,1,1
415,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23,2,0
475,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,1.58,1.01,0.0,0.38,2.97,1,1
500,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0.0,0.28,2.88,1,1
508,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.55,0.0,0.32,2.85,5,0
509,Skylanders: Spyro's Adventure,Wii,2011,Action,Activision,1.4,1.14,0.0,0.31,2.85,5,0
531,Killzone 3,PS3,2011,Shooter,Sony Computer Entertainment,1.45,0.88,0.09,0.38,2.79,1,1
532,Battlefield 3,PC,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.48,2.79,3,0
533,Monster Hunter Tri,3DS,2011,Role-Playing,Nintendo,0.46,0.29,1.96,0.07,2.79,3,0
540,Saints Row: The Third,X360,2011,Action,THQ,1.25,1.15,0.07,0.3,2.77,3,0
546,L.A. Noire,X360,2011,Adventure,Take-Two Interactive,1.52,0.94,0.02,0.24,2.72,2,0
555,Madden NFL 12,X360,2011,Sports,Electronic Arts,2.42,0.11,0.0,0.16,2.69,4,0
559,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68,2,0
581,NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,5,0
615,Saints Row: The Third,PS3,2011,Action,THQ,0.86,1.06,0.18,0.39,2.49,3,0
628,Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Game Studios,1.44,0.73,0.04,0.22,2.44,1,1
646,Dead Island,X360,2011,Action,Deep Silver,1.48,0.71,0.0,0.2,2.39,3,0
654,Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,1.73,0.46,0.02,0.18,2.38,1,1
663,Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,1.38,0.74,0.02,0.22,2.36,1,1
687,Dead Island,PS3,2011,Action,Deep Silver,1.08,0.75,0.15,0.31,2.29,3,0
710,Madden NFL 12,PS3,2011,Sports,Electronic Arts,1.93,0.15,0.0,0.17,2.25,4,0
736,Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19,7,0
774,NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11,5,0
775,Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,1.63,0.33,0.0,0.15,2.11,5,0
780,Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1,3,0
803,Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07,3,0
825,Dance Central 2,X360,2011,Misc,Microsoft Game Studios,1.45,0.42,0.01,0.16,2.04,1,1
826,Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04,5,0
829,Just Dance 3,X360,2011,Misc,Ubisoft,1.47,0.4,0.0,0.16,2.03,3,0
896,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.08,0.66,0.0,0.17,1.91,7,0
929,inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1.05,0.49,0.08,0.23,1.85,1,1
966,Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,Nintendo,0.32,0.95,0.36,0.14,1.78,1,1
1011,Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74,3,0
1012,Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74,1,1
1028,Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0.0,0.33,1.72,4,0
1046,Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,0.62,0.21,0.79,0.08,1.7,1,1
1102,Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65,1,1
1112,LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.76,0.72,0.0,0.16,1.64,7,0
1119,Sonic Generations,PS3,2011,Platform,Sega,0.6,0.73,0.02,0.28,1.63,4,0
1127,Rage,X360,2011,Shooter,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62,3,0
1145,Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,0.4,0.99,0.0,0.22,1.6,1,1
1192,Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55,1,1
1193,LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1.07,0.36,0.0,0.12,1.55,1,1
1227,Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.45,0.0,0.13,1.52,3,0
1236,LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.54,0.0,0.13,1.51,7,0
1237,Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0.0,0.34,1.51,2,0
1254,Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5,1,1
1273,Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.47,0.03,0.2,1.48,3,0
1297,Homefront,X360,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.46,3,0
1317,Anno 2070,PC,2011,Strategy,Ubisoft,0.0,1.13,0.0,0.32,1.45,1,1
1329,Dead Space 2,PS3,2011,Shooter,Electronic Arts,0.73,0.5,0.0,0.21,1.44,3,0
1352,Sonic Generations,X360,2011,Platform,Sega,0.71,0.57,0.0,0.14,1.42,4,0
1383,Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39,4,0
1384,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39,4,0
1420,Need for Speed: The Run,X360,2011,Action,Electronic Arts,0.63,0.58,0.0,0.15,1.3599999999999999,5,0
1438,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35,2,0
1439,Crysis 2,X360,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35,3,0
1440,The ICO & Shadow of the Colossus Collection,PS3,2011,Adventure,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35,1,1
1465,Rage,PS3,2011,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33,3,0
1479,Cars 2,DS,2011,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32,6,0
1507,Crysis 2,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3,3,0
1549,WWE '12,X360,2011,Fighting,THQ,0.74,0.4,0.0,0.12,1.27,3,0
1592,Tales of Xillia,PS3,2011,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24,1,1
1631,F1 2011,PS3,2011,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22,5,0
1632,Super Street Fighter IV: 3D Edition,3DS,2011,Fighting,Capcom,0.55,0.44,0.14,0.09,1.22,1,1
1662,LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,0.52,0.49,0.0,0.2,1.2,7,0
1696,WWE '12,PS3,2011,Fighting,THQ,0.53,0.46,0.02,0.17,1.18,3,0
1697,Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.95,0.15,0.0,0.08,1.18,4,0
1716,Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.37,0.0,0.1,1.17,1,1
1739,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.66,0.39,0.0,0.11,1.16,7,0
1740,Rocksmith,PS3,2011,Misc,Ubisoft,0.52,0.38,0.09,0.17,1.16,2,0
